   848.620	   0.00071	   0.00001	   0.00001	   0.00003
   850.625	   0.00028	   0.00001	   0.00001	   0.00003
   852.195	   0.00001	   0.00001	   0.00001	   0.00003
   866.032	   0.00001	   0.00001	   0.00001	   0.00003
   866.106	   0.00001	   0.00001	   0.00001	   0.00003
   870.682	   0.00001	   0.00001	   0.00001	   0.00003
   873.336	   0.00001	   0.00001	   0.00001	   0.00003
   874.680	   0.00001	   0.00001	   0.00001	   0.00003
   875.541	   0.00001	   0.00001	   0.00001	   0.00003
   877.926	   0.00001	   0.00001	   0.00001	   0.00003
   883.531	   0.00001	   0.00001	   0.00001	   0.00003
   886.715	   0.00001	   0.00001	   0.00001	   0.00003
   887.589	   0.00001	   0.00001	   0.00001	   0.00003
   892.433	   0.00001	   0.00001	   0.00001	   0.00003
   904.355	   0.00001	   0.00001	   0.00001	   0.00003
   912.176	   0.00001	   0.00001	   0.00001	   0.00003
   912.205	   0.00001	   0.00001	   0.00001	   0.00003
   914.534	   0.00001	   0.00001	   0.00001	   0.00003
   914.611	   0.00001	   0.00001	   0.00001	   0.00003
   915.393	   0.00001	   0.00001	   0.00001	   0.00003
   920.019	   0.00001	   0.00001	   0.00001	   0.00003
   927.941	   0.00001	   0.00001	   0.00001	   0.00003
   928.357	   0.00001	   0.00001	   0.00001	   0.00003
   928.817	   0.00001	   0.00001	   0.00001	   0.00003
   930.337	   0.00001	   0.00001	   0.00001	   0.00003
   933.979	   0.00001	   0.00001	   0.00001	   0.00003
   937.107	   0.00001	   0.00001	   0.00001	   0.00003
   944.433	   0.00001	   0.00001	   0.00001	   0.00003
   952.344	   0.00001	   0.00001	   0.00001	   0.00003
   954.863	   0.00001	   0.00001	   0.00001	   0.00003
   956.688	   0.00001	   0.00001	   0.00001	   0.00003
   959.909	   0.00001	   0.00001	   0.00001	   0.00003
   969.036	   0.00001	   0.00001	   0.00001	   0.00003
   971.636	   0.00001	   0.00001	   0.00001	   0.00003
   974.256	   0.00001	   0.00001	   0.00001	   0.00003
   979.905	   0.00001	   0.00001	   0.00001	   0.00003
   981.799	   0.00001	   0.00001	   0.00001	   0.00003
   982.974	   0.00001	   0.00001	   0.00001	   0.00003
   983.384	   0.00001	   0.00001	   0.00001	   0.00003
   983.474	   0.00001	   0.00001	   0.00001	   0.00003
   991.934	   0.00001	   0.00001	   0.00001	   0.00003
  1001.391	   0.00001	   0.00001	   0.00001	   0.00003
  1024.531	   0.00001	   0.00001	   0.00001	   0.00003
  1029.487	   0.00001	   0.00001	   0.00001	   0.00003
  1032.751	   0.00001	   0.00001	   0.00001	   0.00003
  1033.930	   0.00001	   0.00001	   0.00001	   0.00003
  1034.090	   0.00001	   0.00001	   0.00001	   0.00003
  1047.785	   0.00001	   0.00001	   0.00001	   0.00003
  1047.802	   0.00001	   0.00001	   0.00001	   0.00003
  1056.599	   0.00001	   0.00001	   0.00001	   0.00003
  1057.773	   0.00001	   0.00001	   0.00001	   0.00003
  1058.566	   0.00001	   0.00001	   0.00001	   0.00003
  1064.079	   0.00001	   0.00001	   0.00001	   0.00003
  1065.016	   0.00001	   0.00001	   0.00001	   0.00003
  1066.310	   0.00001	   0.00001	   0.00001	   0.00003
  1080.210	   0.00001	   0.00001	   0.00001	   0.00003
  1084.204	   0.00001	   0.00001	   0.00001	   0.00003
  1088.741	   0.00001	   0.00001	   0.00001	   0.00003
  1091.819	   0.00001	   0.00001	   0.00001	   0.00003
  1101.081	   0.00001	   0.00001	   0.00001	   0.00003
  1102.907	   0.00001	   0.00001	   0.00001	   0.00003
  1114.830	   0.00001	   0.00001	   0.00001	   0.00003
  1119.037	   0.00001	   0.00001	   0.00001	   0.00003
  1121.776	   0.00001	   0.00001	   0.00001	   0.00003
  1122.141	   0.00001	   0.00001	   0.00001	   0.00003
  1125.355	   0.00001	   0.00001	   0.00001	   0.00003
  1136.717	   0.00001	   0.00001	   0.00001	   0.00003
  1139.368	   0.00001	   0.00001	   0.00001	   0.00003
  1144.820	   0.00001	   0.00001	   0.00001	   0.00003
  1148.051	   0.00001	   0.00001	   0.00001	   0.00003
  1158.199	   0.00001	   0.00001	   0.00001	   0.00003
  1165.515	   0.00001	   0.00001	   0.00001	   0.00003
  1165.808	   0.00001	   0.00001	   0.00001	   0.00003
  1173.266	   0.00001	   0.00001	   0.00001	   0.00003
  1174.560	   0.00001	   0.00001	   0.00001	   0.00003
  1174.877	   0.00001	   0.00001	   0.00001	   0.00003
  1178.166	   0.00001	   0.00001	   0.00001	   0.00003
  1180.512	   0.00001	   0.00001	   0.00001	   0.00003
  1180.564	   0.00001	   0.00001	   0.00001	   0.00003
  1180.683	   0.00001	   0.00001	   0.00001	   0.00003
  1187.076	   0.00001	   0.00001	   0.00001	   0.00003
  1187.950	   0.00001	   0.00001	   0.00001	   0.00003
  1190.087	   0.00001	   0.00001	   0.00001	   0.00003
  1193.174	   0.00001	   0.00001	   0.00001	   0.00003
  1195.820	   0.00001	   0.00001	   0.00001	   0.00003
  1204.692	   0.00001	   0.00001	   0.00001	   0.00003
  1206.205	   0.00001	   0.00001	   0.00001	   0.00003
  1214.991	   0.00001	   0.00001	   0.00001	   0.00003
  1225.225	   0.00001	   0.00001	   0.00001	   0.00003
  1236.958	   0.00001	   0.00001	   0.00001	   0.00003
  1239.908	   0.00001	   0.00001	   0.00001	   0.00003
  1239.934	   0.00001	   0.00001	   0.00001	   0.00003
  1243.475	   0.00001	   0.00001	   0.00001	   0.00003
  1243.810	   0.00001	   0.00001	   0.00001	   0.00003
  1252.878	   0.00001	   0.00001	   0.00001	   0.00003
  1255.848	   0.00001	   0.00001	   0.00001	   0.00003
  1259.059	   0.00001	   0.00001	   0.00001	   0.00003
  1259.396	   0.00001	   0.00001	   0.00001	   0.00003
  1259.397	   0.00001	   0.00001	   0.00001	   0.00003
  1268.784	   0.00001	   0.00001	   0.00001	   0.00003
  1269.526	   0.00001	   0.00001	   0.00001	   0.00003
  1273.070	   0.00001	   0.00001	   0.00001	   0.00003
  1275.984	   0.00001	   0.00001	   0.00001	   0.00003
  1280.007	   0.00001	   0.00001	   0.00001	   0.00003
  1281.037	   0.00001	   0.00001	   0.00001	   0.00003
  1282.427	   0.00001	   0.00001	   0.00001	   0.00003
  1307.204	   0.00001	   0.00001	   0.00001	   0.00003
  1309.659	   0.00001	   0.00001	   0.00001	   0.00003
  1310.956	   0.00001	   0.00001	   0.00001	   0.00003
  1312.353	   0.00001	   0.00001	   0.00001	   0.00003
  1314.381	   0.00001	   0.00001	   0.00001	   0.00003
  1321.957	   0.00001	   0.00001	   0.00001	   0.00003
  1324.424	   0.00001	   0.00001	   0.00001	   0.00003
  1325.177	   0.00001	   0.00001	   0.00001	   0.00003
  1325.361	   0.00001	   0.00001	   0.00001	   0.00003
  1326.220	   0.00001	   0.00001	   0.00001	   0.00003
  1330.315	   0.00001	   0.00001	   0.00001	   0.00003
  1333.028	   0.00001	   0.00001	   0.00001	   0.00003
  1333.080	   0.00001	   0.00001	   0.00001	   0.00003
  1333.821	   0.00001	   0.00001	   0.00001	   0.00003
  1335.971	   0.00001	   0.00001	   0.00001	   0.00003
  1338.191	   0.00001	   0.00001	   0.00001	   0.00003
  1340.364	   0.00001	   0.00001	   0.00001	   0.00003
  1341.209	   0.00001	   0.00001	   0.00001	   0.00003
  1342.329	   0.00001	   0.00001	   0.00001	   0.00003
  1343.350	   0.00001	   0.00001	   0.00001	   0.00003
  1343.665	   0.00001	   0.00001	   0.00001	   0.00003
  1345.810	   0.00001	   0.00001	   0.00001	   0.00003
  1383.880	   0.00001	   0.00001	   0.00001	   0.00003
  1386.535	   0.00001	   0.00001	   0.00001	   0.00003
  1389.341	   0.00001	   0.00001	   0.00001	   0.00003
  1389.723	   0.00001	   0.00001	   0.00001	   0.00003
  1390.048	   0.00001	   0.00001	   0.00001	   0.00003
  1390.228	   0.00001	   0.00001	   0.00001	   0.00003
  1390.229	   0.00001	   0.00001	   0.00001	   0.00003
  1390.243	   0.00001	   0.00001	   0.00001	   0.00003
  1391.100	   0.00001	   0.00001	   0.00001	   0.00003
  1391.334	   0.00001	   0.00001	   0.00001	   0.00003
  1391.339	   0.00001	   0.00001	   0.00001	   0.00003
  1393.499	   0.00001	   0.00001	   0.00001	   0.00003
  1393.891	   0.00001	   0.00001	   0.00001	   0.00003
  1394.697	   0.00001	   0.00001	   0.00001	   0.00003
  1394.753	   0.00001	   0.00001	   0.00001	   0.00003
  1395.230	   0.00001	   0.00001	   0.00001	   0.00003
  1401.104	   0.00001	   0.00001	   0.00001	   0.00003
  1402.439	   0.00001	   0.00001	   0.00001	   0.00003
  1404.146	   0.00001	   0.00001	   0.00001	   0.00003
  1404.999	   0.00001	   0.00001	   0.00001	   0.00003
  1405.498	   0.00001	   0.00001	   0.00001	   0.00003
  1406.161	   0.00001	   0.00001	   0.00001	   0.00003
  1407.308	   0.00001	   0.00001	   0.00001	   0.00003
  1407.983	   0.00001	   0.00001	   0.00001	   0.00003
  1408.849	   0.00001	   0.00001	   0.00001	   0.00003
  1408.986	   0.00001	   0.00001	   0.00001	   0.00003
  1408.993	   0.00001	   0.00001	   0.00001	   0.00003
  1409.212	   0.00001	   0.00001	   0.00001	   0.00003
  1410.422	   0.00001	   0.00001	   0.00001	   0.00003
  1411.140	   0.00001	   0.00001	   0.00001	   0.00003
  1411.319	   0.00001	   0.00001	   0.00001	   0.00003
  1411.567	   0.00001	   0.00001	   0.00001	   0.00003
  1412.930	   0.00001	   0.00001	   0.00001	   0.00003
  1413.601	   0.00001	   0.00001	   0.00001	   0.00003
  1415.099	   0.00001	   0.00001	   0.00001	   0.00003
  1415.361	   0.00001	   0.00001	   0.00001	   0.00003
  1417.792	   0.00001	   0.00001	   0.00001	   0.00003
  1419.232	   0.00001	   0.00001	   0.00001	   0.00003
  1420.606	   0.00001	   0.00001	   0.00001	   0.00003
  1421.088	   0.00001	   0.00001	   0.00001	   0.00003
  1422.400	   0.00001	   0.00001	   0.00001	   0.00003
  1424.283	   0.00001	   0.00001	   0.00001	   0.00003
  1424.504	   0.00001	   0.00001	   0.00001	   0.00003
  1427.103	   0.00001	   0.00001	   0.00001	   0.00003
  1429.613	   0.00001	   0.00001	   0.00001	   0.00003
  1431.488	   0.00001	   0.00001	   0.00001	   0.00003
  1432.004	   0.00001	   0.00001	   0.00001	   0.00003
  1432.720	   0.00001	   0.00001	   0.00001	   0.00003
  1433.049	   0.00001	   0.00001	   0.00001	   0.00003
  1433.774	   0.00001	   0.00001	   0.00001	   0.00003
  1436.082	   0.00001	   0.00001	   0.00001	   0.00003
  1438.240	   0.00001	   0.00001	   0.00001	   0.00003
  1438.920	   0.00001	   0.00001	   0.00001	   0.00003
  1446.690	   0.00001	   0.00001	   0.00001	   0.00003
  1447.471	   0.00001	   0.00001	   0.00001	   0.00003
  1452.087	   0.00001	   0.00001	   0.00001	   0.00003
  1457.588	   0.00001	   0.00001	   0.00001	   0.00003
  1459.883	   0.00001	   0.00001	   0.00001	   0.00003
  1460.201	   0.00001	   0.00001	   0.00001	   0.00003
  1460.353	   0.00001	   0.00001	   0.00001	   0.00003
  1460.380	   0.00001	   0.00001	   0.00001	   0.00003
  1460.496	   0.00001	   0.00001	   0.00001	   0.00003
  1466.750	   0.00001	   0.00001	   0.00001	   0.00003
  1466.986	   0.00001	   0.00001	   0.00001	   0.00003
  1471.039	   0.00001	   0.00001	   0.00001	   0.00003
  1472.971	   0.00001	   0.00001	   0.00001	   0.00003
  1474.223	   0.00001	   0.00001	   0.00001	   0.00003
  1475.514	   0.00001	   0.00001	   0.00001	   0.00003
  1490.867	   0.00001	   0.00001	   0.00001	   0.00003
  1492.154	   0.00001	   0.00001	   0.00001	   0.00003
  1492.409	   0.00001	   0.00001	   0.00001	   0.00003
  1493.060	   0.00001	   0.00001	   0.00001	   0.00003
  1493.651	   0.00001	   0.00001	   0.00001	   0.00003
  1494.035	   0.00001	   0.00001	   0.00001	   0.00003
  1494.059	   0.00001	   0.00001	   0.00001	   0.00003
  1509.272	   0.00001	   0.00001	   0.00001	   0.00003
  1509.935	   0.00001	   0.00001	   0.00001	   0.00003
  1513.778	   0.00001	   0.00001	   0.00001	   0.00003
  1514.953	   0.00001	   0.00001	   0.00001	   0.00003
  1516.974	   0.00001	   0.00001	   0.00001	   0.00003
  1518.098	   0.00001	   0.00001	   0.00001	   0.00003
  1520.873	   0.00001	   0.00001	   0.00001	   0.00003
  1527.415	   0.00001	   0.00001	   0.00001	   0.00003
  1532.237	   0.00001	   0.00001	   0.00001	   0.00003
  1532.788	   0.00001	   0.00001	   0.00001	   0.00003
  1536.154	   0.00001	   0.00001	   0.00001	   0.00003
  1536.936	   0.00001	   0.00001	   0.00001	   0.00003
  1537.120	   0.00001	   0.00001	   0.00001	   0.00003
  1539.913	   0.00001	   0.00001	   0.00001	   0.00003
  1540.476	   0.00001	   0.00001	   0.00001	   0.00003
  1545.765	   0.00001	   0.00001	   0.00001	   0.00003
  1546.632	   0.00001	   0.00001	   0.00001	   0.00003
  1551.440	   0.00001	   0.00001	   0.00001	   0.00003
  1553.583	   0.00001	   0.00001	   0.00001	   0.00003
  1553.804	   0.00001	   0.00001	   0.00001	   0.00003
  1555.854	   0.00001	   0.00001	   0.00001	   0.00003
  1557.222	   0.00001	   0.00001	   0.00001	   0.00003
  1558.496	   0.00001	   0.00001	   0.00001	   0.00003
  1560.202	   0.00001	   0.00001	   0.00001	   0.00003
  1560.732	   0.00001	   0.00001	   0.00001	   0.00003
  1560.848	   0.00001	   0.00001	   0.00001	   0.00003
  1560.867	   0.00001	   0.00001	   0.00001	   0.00003
  1562.297	   0.00001	   0.00001	   0.00001	   0.00003
  1564.957	   0.00001	   0.00001	   0.00001	   0.00003
  1567.139	   0.00001	   0.00001	   0.00001	   0.00003
  1575.374	   0.00001	   0.00001	   0.00001	   0.00003
  1579.169	   0.00001	   0.00001	   0.00001	   0.00003
  1582.735	   0.00001	   0.00001	   0.00001	   0.00003
  1584.646	   0.00001	   0.00001	   0.00001	   0.00003
  1588.494	   0.00001	   0.00001	   0.00001	   0.00003
  1588.771	   0.00001	   0.00001	   0.00001	   0.00003
  1589.935	   0.00001	   0.00001	   0.00001	   0.00003
  1590.212	   0.00001	   0.00001	   0.00001	   0.00003
  1593.314	   0.00001	   0.00001	   0.00001	   0.00003
  1594.745	   0.00001	   0.00001	   0.00001	   0.00003
  1594.916	   0.00001	   0.00001	   0.00001	   0.00003
  1603.844	   0.00001	   0.00001	   0.00001	   0.00003
  1614.266	   0.00001	   0.00001	   0.00001	   0.00003
  1615.904	   0.00001	   0.00001	   0.00001	   0.00003
  1621.686	   0.00001	   0.00001	   0.00001	   0.00003
  1622.459	   0.00001	   0.00001	   0.00001	   0.00003
  1623.624	   0.00001	   0.00001	   0.00001	   0.00003
  1624.939	   0.00001	   0.00001	   0.00001	   0.00003
  1628.030	   0.00001	   0.00001	   0.00001	   0.00003
  1628.676	   0.00001	   0.00001	   0.00001	   0.00003
  1629.525	   0.00001	   0.00001	   0.00001	   0.00003
  1630.291	   0.00001	   0.00001	   0.00001	   0.00003
  1632.142	   0.00001	   0.00001	   0.00001	   0.00003
  1634.656	   0.00001	   0.00001	   0.00001	   0.00003
  1636.269	   0.00001	   0.00001	   0.00001	   0.00003
  1641.897	   0.00001	   0.00001	   0.00001	   0.00003
  1644.500	   0.00001	   0.00001	   0.00001	   0.00003
  1646.569	   0.00001	   0.00001	   0.00001	   0.00003
  1648.506	   0.00001	   0.00001	   0.00001	   0.00003
  1652.222	   0.00001	   0.00001	   0.00001	   0.00003
  1652.663	   0.00001	   0.00001	   0.00001	   0.00003
  1653.365	   0.00001	   0.00001	   0.00001	   0.00003
  1653.515	   0.00001	   0.00001	   0.00001	   0.00003
  1664.166	   0.00001	   0.00001	   0.00001	   0.00003
  1665.219	   0.00001	   0.00001	   0.00001	   0.00003
  1665.660	   0.00001	   0.00001	   0.00001	   0.00003
  1666.037	   0.00001	   0.00001	   0.00001	   0.00003
  1681.484	   0.00001	   0.00001	   0.00001	   0.00003
  1682.976	   0.00001	   0.00001	   0.00001	   0.00003
  1683.137	   0.00001	   0.00001	   0.00001	   0.00003
  1688.973	   0.00001	   0.00001	   0.00001	   0.00003
  1692.667	   0.00001	   0.00001	   0.00001	   0.00003
  1703.365	   0.00001	   0.00001	   0.00001	   0.00003
  1703.624	   0.00001	   0.00001	   0.00001	   0.00003
  1705.324	   0.00001	   0.00001	   0.00001	   0.00003
  1709.145	   0.00001	   0.00001	   0.00001	   0.00003
  1715.370	   0.00001	   0.00001	   0.00001	   0.00003
  1730.773	   0.00001	   0.00001	   0.00001	   0.00003
  1732.691	   0.00001	   0.00001	   0.00001	   0.00003
  1769.239	   0.00002	   0.00001	   0.00001	   0.00003
  1770.686	   0.00003	   0.00001	   0.00001	   0.00003
  1780.463	   0.00456	   0.00001	   0.00001	   0.07906
  1783.192	   0.13560	   0.14581	   0.00001	   0.16721
  1786.188	   0.08261	   0.10953	   0.00001	   0.15177
  1786.488	   0.02169	   0.00011	   0.00001	   0.14303
  1786.645	   0.00313	   0.00009	   0.00001	   0.06844
  1787.076	   0.00047	   0.00008	   0.00001	   0.00198
  1788.004	   0.00016	   0.00009	   0.00001	   0.00199
  1802.309	   0.00017	   0.00009	   0.00001	   0.00204
  1858.658	   0.00024	   0.00009	   0.00001	   0.00234
